id_number	mz	rtime	empCpd	neutral_formula	ion_relation	rtime_left_base	rtime_right_base	parent_masstrack_id	peak_area	cSelectivity	goodness_fitting	snr	detection_counts	batch14_MT_20210808_087	batch11_MT_20210805_005	batch12_MT_20210806_005_20210806121327	batch13_MT_20210807_005	batch14_MT_20210808_005	batch14_MT_20210808_089	batch14_MT_20210808_179	batch14_MT_20210808_181
F6481	110.0199	41.82	kp1543_177.0		M0,ACN, 2x charged	39.9	45.31	3759	10151174	1.0	0.94	1186	1	0	10166174	0	0	0	0	0	0
F6482	682.7556	139.49	106246		singleton	137.22	141.72	3140	3073232	1.0	1.0	527	2	1630562	0	0	0	0	0	0	1455677
F6485	250.1286	56.1	_singleton_5069	C10H17NO5	singleton	51.47	59.53	4066	4934715	1.0	0.91	355	4	0	1020986	1509752	1303205	1304890	0	0	0
F6486	250.1286	178.82	5070	C10H17NO5	singleton	176.89	181.52	4066	693406	0.92	1.0	116	4	0	170113	215683	209919	110696	0	0	0
F6490	251.2231	18.76	5071	C14H26N4	singleton	16.51	21.82	4069	1706293	1.0	0.99	237	4	0	0	0	0	403177	393287	459809	474357
F6491	794.5487	121.55	kp987_793.5415		M0,M+H+	120.03	124.93	3396	20275472	1.0	0.85	3103	8	2440211	2471734	3721109	2797296	2606470	2259148	1947996	2045508
F6492	794.5487	127.23	kp988_793.5415		M0,M+H+	124.93	130.67	3396	23844548	1.0	0.99	3315	8	2750088	2953156	3542732	3428626	3359230	2612593	2344846	2370573
F6496	794.5695	63.28	kp990_793.5625		M0,M+H+	58.76	67.77	3397	27985827	1.0	0.96	514	8	3063027	3164123	3768687	3951680	3371451	3297221	3824314	3429673
F6498	252.0956	173.81	kp1518_229.1063		M0,Na/H	172.27	178.44	4072	9113533	1.0	0.97	1596	4	0	1887074	2432332	2661080	2150047	0	0	0
F6504	254.1151	18.38	5072	C12H11N7	singleton	16.89	20.66	4074	1367430	1.0	0.96	267	1	0	1378435	0	0	0	0	0	0
F6505	112.0393	154.27	5073	C5H5NO2	singleton	149.65	158.88	3764	1163109	1.0	0.99	21	2	0	592756	593383	0	0	0	0	0
F6506	794.6059	61.8	kp991_793.5994		M0,M+H+	57.24	66.27	3398	538818118	1.0	0.99	198	8	72642543	66256664	72064006	83864738	79106175	69541649	53399690	48941702
F6507	794.6059	70.0	kp934_793.5987		M0,M+H+	67.02	74.49	3398	493434573	1.0	0.99	384	8	57552191	70580090	67023418	69691863	71044376	56868183	52963124	51666213
F6508	684.2032	14.23	kp992_683.1943		M0,M+H+	12.72	18.76	3142	33191339	1.0	0.97	7201	7	6925971	2001187	3123423	1775560	0	7182564	6364915	5834719
F6509	794.7485	139.49	106251		singleton	137.98	141.35	3399	25483242	1.0	0.95	5336	4	5758161	0	0	0	0	6440267	6469361	6825453
F6510	255.0426	21.82	5074	C10H10N2O4S	singleton	20.27	23.7	4076	506748	1.0	0.99	100	1	0	516752	0	0	0	0	0	0
F6511	795.0113	147.41	kp1544_1589.0151		M0,M+H+, 2x charged	145.18	149.28	3400	74666911	1.0	0.95	12500	6	10870979	0	11141446	12874217	15149375	15838009	11285223	0
F6513	255.1452	75.23	kp993_254.1379		M0,M+H+	73.75	79.81	4077	18352908	1.0	0.98	3418	4	0	1362523	5613394	5866071	4577618	0	0	0
F6514	255.1452	192.54	5075	C11H18N4O3	singleton	190.62	195.98	4077	1682337	1.0	0.93	216	4	0	440995	462349	410350	360720	0	0	0
F6516	255.1817	235.2	5076	C12H22N4O2	singleton	230.67	239.79	4078	6990072	1.0	0.97	261	4	0	2080781	1904702	1600035	1386599	0	0	0
F6519	112.0505	76.37	_singleton_5077	C4H5N3O	singleton	73.01	80.95	3765	4420954	1.0	0.98	11	5	0	1129008	1225854	1297160	973218	0	149862	0
F6522	256.11	18.76	kp994_214.0757		M0,ACN	16.89	23.32	4080	78530872	1.0	0.88	11477	4	0	21192312	18192172	22525553	13614702	0	0	0
F6525	685.4361	132.21	kp995_684.4288		M0,M+H+	127.61	136.83	3143	10119022	1.0	0.87	26	8	1327676	1188871	1435055	1293399	1144357	1285263	1168698	1149833
F6526	685.4361	144.79	kp996_684.4288		M0,M+H+	141.72	146.67	3143	13822502	1.0	0.98	111	8	1636902	1862358	1945827	2210622	2158484	1968602	1803253	1355104
F6527	685.4361	149.28	kp997_684.4288		M0,M+H+	146.67	152.72	3143	27374055	1.0	0.91	235	8	4093675	2963559	3000032	2875194	3653825	3528769	3657016	3256422
F6528	685.4361	156.96	kp998_684.4288		M0,M+H+	152.72	159.63	3143	7877760	0.99	0.92	30	8	975948	800518	952956	1049523	967316	1026165	956253	1000366
F6529	685.4361	161.13	kp999_684.4288		M0,M+H+	159.63	163.81	3143	5213685	1.0	0.91	41	8	599513	679245	737823	840536	651417	563786	512458	467498
F6530	685.4361	169.57	kp1000_684.4288		M0,M+H+	164.95	174.19	3143	8278394	0.99	0.73	30	8	1072864	990628	1316306	1069264	919374	1020856	938225	942057
F6531	685.4361	176.12	kp1001_684.4288		M0,M+H+	174.19	180.36	3143	3418490	0.78	0.84	15	8	521494	328044	444313	398800	334094	473821	495580	439344
F6532	685.4361	192.16	5081	C29H57N5O12	singleton	187.94	193.3	3143	2388943	0.73	0.71	7	8	305732	363877	410127	345161	182478	259111	258370	222419
F6538	258.1069	18.76	kp1002_257.0998		M0,M+H+	16.89	21.43	4084	17568744	1.0	0.73	3537	3	0	6308237	5855152	4584355	0	0	0	0
F6541	258.1445	141.72	5083	C11H16N2O4	singleton	139.86	144.4	4085	1303769	1.0	1.0	232	3	0	464782	466196	389146	0	0	0	0
F6545	114.0549	125.7	_singleton_5084	C5H4O2	singleton	123.05	130.28	3767	3393556	1.0	0.95	7	4	0	714827	969373	905874	929257	0	0	0
F6547	114.0549	180.75	_singleton_5086	C5H4O2	singleton	176.12	183.41	3767	2726224	1.0	0.75	4	4	0	658306	596014	789108	813334	0	0	0
F6550	796.5851	63.28	kp1003_795.5779		M0,M+H+	58.76	67.02	3407	115917067	1.0	0.97	1097	8	14834426	13926411	14836527	15683591	16436455	14492033	13797846	12482661
F6551	796.5851	70.38	kp1006_795.5779		M0,M+H+	67.02	74.86	3407	94065654	1.0	0.96	1453	8	11506170	13395417	11990369	13169196	13159715	11081743	10382767	10180351
F6552	116.0342	177.67	5088	C4H5NO3	singleton	175.35	181.91	3770	4016730	1.0	0.98	122	4	0	1040215	962726	1065513	966280	0	0	0
F6561	686.4395	166.49	5089	C40H62O9	singleton	163.81	164.95	3144	1683028	0.85	0.96	25	5	28313	0	0	12497	0	16140	28942	18158
F6566	687.5437	84.38	5092	C38H75N2O6P	singleton	81.33	87.41	3145	4742141	1.0	0.99	622	7	713167	532745	688581	735931	561386	0	828015	709563
F6567	260.1969	235.96	_singleton_5093	C12H25N3O3	singleton	233.29	237.11	4089	1540858	1.0	0.99	238	2	0	1533872	8311	0	0	0	0	0
F6568	260.1969	239.79	5094	C12H25N3O3	singleton	237.11	242.84	4089	4658660	1.0	0.97	571	4	0	371531	1833847	1457069	953851	0	0	0
F6569	688.4552	77.51	kp1007_687.4479		M0,M+H+	73.01	81.33	3146	8422559	1.0	0.92	681	4	1547030	0	0	0	0	2114622	2508410	2177098
F6572	796.6204	62.54	kp1008_795.614		M0,M+H+	58.0	66.64	3409	88262978	1.0	0.98	742	8	12467838	11293664	12172561	12656694	13305020	10110893	9148168	8111783
F6573	796.6204	70.0	kp848_795.6151		M0,M+H+	68.14	74.12	3409	116725012	1.0	0.97	2046	8	14404195	18090711	15774242	18020592	16660334	13435126	11273748	9981098
F6576	796.7467	139.86	106252		singleton	137.98	141.35	3410	10688842	1.0	0.84	2412	3	4371470	0	0	0	0	0	3014326	3313046
F6578	689.5595	84.76	kp1009_688.5523		M0,M+H+	82.1	88.16	3148	25397717	1.0	0.93	3347	8	3241148	3239571	3915420	3600271	2876845	3245379	2928607	2694565
F6580	690.0241	226.16	5095	C26H19N5O12S3		221.64	230.67	3149	12638212	1.0	0.95	668	4	4281825	0	0	0	0	2553293	3716018	2246439
F6583	262.8879	216.65	5097	H3O9P3	singleton	214.72	219.73	4093	969797	1.0	0.99	138	2	0	385541	647310	0	0	0	0	0
F6584	118.1158	142.1	5098	C6H16Si	singleton	139.86	144.79	3775	863968	1.0	0.98	129	2	0	447950	430024	0	0	0	0	0
F6585	690.4707	73.75	kp1010_689.4635		M0,M+H+	71.14	74.86	3150	18194322	1.0	0.94	2788	5	3488742	0	411273	0	0	4538821	5014834	5110508
F6586	690.4707	76.75	kp1011_689.4635		M0,M+H+	74.86	81.33	3150	29485487	1.0	0.96	5675	5	5197215	0	637436	0	0	6615866	6818120	8642067
F6592	264.0896	22.95	_singleton_5099	C16H12N2O2	singleton	20.27	24.44	4095	1536247	1.0	0.99	297	3	0	338904	783341	338705	0	0	0	0
F6593	691.0119	225.79	106253		singleton	221.26	230.29	3152	49071297	0.96	0.94	2619	4	14165867	0	0	0	0	9602788	15224568	10408949
F6597	124.0947	143.63	106254		singleton	141.72	145.18	3778	3007879	1.0	1.0	402	4	0	1174797	935739	577217	452039	0	0	0
F6600	265.0489	20.27	2127	C8H9NO6S	singleton	18.38	22.58	4097	3077692	1.0	1.0	575	3	0	885430	1176589	1029546	0	0	0	0
F6602	691.9844	146.67	106255		singleton	145.18	148.91	3154	1407250	1.0	0.92	207	1	1418253	0	0	0	0	0	0	0
F6603	265.9992	132.21	5102	C10H5Cl2N5	singleton	129.9	136.83	4098	2312142	1.0	0.91	261	2	0	954269	1376980	0	0	0	0	0
F6604	798.5645	68.51	kp860_760.5792		13C/12C,HCl	64.02	71.88	3414	652574408	1.0	0.97	7747	8	158224613	644259	738172	1045813	1434149	153885466	181984115	172188626
F6607	692.0193	226.16	kp1012_691.0114		M0,M+H+	221.64	230.67	3155	104018448	0.96	0.96	1300	4	33790156	0	0	0	0	21122256	30436854	19259065
F6608	798.6001	65.15	kp1013_797.593		M0,M+H+	61.04	68.88	3415	22293183	1.0	0.98	2525	8	2741308	3338762	1857061	3126547	2143983	2429843	3520297	2903591
F6609	798.6001	72.25	kp1014_797.5945		M0,M+H+	68.88	74.86	3415	22859927	1.0	0.97	3709	8	2753368	3054791	2167916	2903552	3499137	3573973	2742032	2182158
F6615	694.0232	229.91	5105	C22H20N4O13S4	singleton	229.15	234.44	3157	1385960	0.91	0.77	139	3	491487	0	0	0	0	324370	569601	0
F6618	266.1864	18.38	_singleton_5106	C16H26O3	singleton	15.37	22.95	4099	1433112	1.0	0.89	8	4	0	171772	0	185147	535438	593832	0	0
F6621	127.0502	126.09	kp1494_126.0429		M0,M+H+	123.05	130.67	3783	30925931	0.79	0.96	41	5	0	12586305	1717949	11618627	3695225	0	0	618280
F6626	799.568	74.12	kp868_762.5856		M0,HCl	71.88	78.66	3417	190425344	1.0	0.95	9189	8	47637476	809266	858086	1068023	762530	46501296	47905220	45820734
F6627	694.4657	81.72	5112	C42H63NO7	singleton	79.81	84.38	3158	1084854	0.8	0.79	151	4	188439	0	0	0	0	293847	306276	309292
F6628	694.4657	99.93	kp1015_693.4584		M0,M+H+	95.32	103.4	3158	12318076	1.0	0.98	1341	4	2423545	0	0	0	0	2690544	3395264	3830723
F6629	129.1135	220.5	2309	C5H9N3	singleton	217.03	225.05	3785	5958495	1.0	0.95	578	4	0	1457604	1582058	1614503	1391130	0	0	0
F6631	267.1704	81.33	kp215_266.1631		M0,M+H+	77.13	85.53	4101	15461192	1.0	0.89	853	2	0	6358577	9177381	0	0	0	0	0
F6637	130.0992	239.02	_singleton_5115	C7H14O2	singleton	234.44	243.6	3788	1707587	1.0	0.99	112	4	0	227005	502106	481992	550454	0	0	0
F6638	267.1808	21.43	3274	C12H26O6	singleton	16.89	23.7	4102	1783920	1.0	0.89	238	2	0	750925	0	0	0	1052003	0	0
F6639	696.7715	139.49	kp1016_695.7644		M0,M+H+	137.98	141.35	3161	28765023	1.0	0.97	5655	4	6562578	0	0	0	0	7686553	7181961	7343931
F6640	800.5796	69.25	kp1017_799.5739		M0,M+H+	67.02	72.25	3419	304064492	1.0	0.95	4497	8	76747290	256482	321862	430910	626072	74429051	80495205	83154225
F6641	800.5796	74.49	kp1018_799.5739		M0,M+H+	72.25	79.04	3419	247412175	1.0	0.95	4245	8	63544832	875811	795089	1080883	833609	60444393	60861936	59503313
F6643	697.0286	210.11	5117	C19H22N8O13P2S2	singleton	208.2	212.42	3162	1400004	1.0	1.0	250	3	471402	0	0	0	0	0	488157	457436
F6644	131.047	173.42	2879	C7H8O	singleton	171.88	178.05	3789	8396202	1.0	0.86	220	4	0	2334528	2142893	2110304	1825477	0	0	0
F6645	800.9734	146.3	5118	C16H3F31O	singleton	144.79	149.65	3420	30616957	1.0	0.81	4935	7	5599805	2988746	3773711	3675785	0	4376979	4992800	5539037
F6646	269.0336	74.12	kp1517_226.9995		M0,ACN	71.14	77.13	4104	3400560	1.0	1.0	524	1	0	3417565	0	0	0	0	0	0
F6647	131.0558	174.96	5119	C3H3N3O2	singleton	171.49	178.82	3790	1179236	1.0	0.93	130	2	0	573317	619367	0	0	0	0	0
F6649	697.7182	13.1	kp1019_696.711		M0,M+H+	11.2	14.23	3163	3819719	1.0	0.97	90	4	0	0	0	3721724	49316	18746	0	38933
F6650	697.7182	19.14	kp1020_696.711		M0,M+H+	16.89	21.82	3163	15999330	1.0	0.96	129	6	3380706	0	0	15544	2801936	3378235	3165267	3286773
F6656	270.0309	243.6	5121	C8H10FN3O3S	singleton	239.02	248.19	4107	4817615	1.0	0.93	384	4	0	1273586	1262525	1281654	1174231	0	0	0
F6658	271.0634	16.89	5122	C15H11ClN2O	singleton	15.37	18.76	4108	18563004	1.0	0.87	3761	4	0	5480815	6215927	5064425	1661388	0	0	0
F6662	802.5956	74.86	kp1022_801.5893		M0,M+H+	72.25	79.43	3423	220611013	1.0	0.96	7152	8	57056296	715513	357466	497386	757790	53829538	54741559	53037833
F6663	274.0085	132.21	5123	C6H11O10P	singleton	129.9	136.83	4109	2039872	1.0	0.93	234	2	0	912073	1158617	0	0	0	0	0
F6664	132.0541	173.81	106256		singleton	171.88	178.05	3796	11626573	1.0	0.88	752	4	0	3998947	3883980	3481691	0	0	278955	0
F6666	698.7698	139.49	106258		singleton	137.98	140.98	3166	12209478	1.0	0.97	2830	3	4566474	0	0	0	0	4047456	0	3604548
F6668	698.9923	146.3	kp1545_1396.9777		M0,M+H+, 2x charged	145.18	148.91	3167	19860217	1.0	0.78	3570	6	3007131	2740949	2964664	0	4419675	0	4478368	3289968
F6672	132.0607	149.65	5125	C6H12OS	singleton	148.91	152.34	3798	4914998	1.0	0.94	1229	4	0	1520954	1320226	1042662	962114	0	0	0
F6673	275.1351	173.42	_singleton_5126	C10H15N3O5	singleton	172.27	176.89	4112	2681064	1.0	0.96	504	4	0	417530	590002	960076	726456	0	0	0
F6674	275.1351	200.54	_singleton_5127	C10H15N3O5	singleton	199.01	205.12	4112	6329911	1.0	0.99	1320	4	0	2060765	1967953	1482242	835951	0	0	0
F6678	804.5537	70.76	kp869_803.5465		M0,M+H+	67.02	75.23	3425	56194368	1.0	0.94	1142	8	6603099	7370165	6960971	8088316	8352557	6669134	5713208	6941580
F6679	276.1362	74.86	5132	C16H20O4	singleton	72.63	77.51	4113	3706356	1.0	1.0	633	4	0	1167107	871900	671592	878511	0	0	0
F6680	700.029	228.03	106259		singleton	223.91	232.54	3169	3185243	0.83	0.92	222	2	1718162	0	0	0	0	0	1500979	0
F6681	132.0662	162.66	_singleton_3157	C5H9NO3	singleton	161.52	164.19	3799	812599	1.0	0.84	164	1	0	820602	0	0	0	0	0	0
F6683	700.2346	14.23	5133	C29H33N9O12	singleton	13.1	16.13	3170	12740641	1.0	0.97	3566	3	4181497	0	0	0	0	0	4237883	4330261
F6692	133.0522	19.51	1644	C8H7NO	singleton	16.89	22.2	3802	1914210	1.0	0.99	270	4	0	418140	563856	0	438735	492146	0	0
F6693	700.53	225.05	_singleton_5134	C39H74NO7P	singleton	220.5	229.53	3172	1590411	1.0	0.91	125	2	790847	0	0	0	0	0	817724	0
F6694	279.0389	143.63	5137	C6H12O9S	singleton	141.72	145.55	4117	1746018	1.0	0.99	317	4	0	476508	407316	460410	627230	0	0	0
F6696	805.6055	69.62	_singleton_5138	C43H82NO9P	singleton	67.4	72.63	3428	2471425	1.0	0.99	415	3	761913	0	0	0	0	811370	1125578	0
F6697	805.6055	74.49	5139	C43H82NO9P	singleton	72.63	77.89	3428	2725838	1.0	0.99	449	3	1162690	0	0	0	0	1024665	533995	0
F6698	700.7677	139.49	106260		singleton	137.6	141.35	3173	911215	1.0	0.95	162	1	922219	0	0	0	0	0	0	0
F6700	279.1313	75.23	5140	C11H21NO7	singleton	73.01	77.51	4118	4520548	1.0	1.0	726	5	0	955187	1164897	1011645	780464	0	0	417354
F6702	282.1004	160.37	5141	C13H16ClN3O2	singleton	157.35	162.66	4119	5751647	1.0	0.95	1083	6	0	1332368	1282969	1135478	830221	701464	448687	0
F6703	806.554	66.64	kp803_763.516		13C/12C,ACN	65.15	68.51	3430	48395642	0.75	0.98	8427	4	5790910	0	0	0	0	5428818	17452242	19733672
F6705	282.1238	22.95	kp1604_526.7602		M0,HCl, 2x charged	20.27	25.97	4120	2055240	1.0	0.89	178	4	0	648655	560087	354506	471383	0	0	0
F6707	701.4102	150.41	5143	C37H53N3O9	singleton	148.91	151.95	3174	1086330	1.0	0.91	36	8	253136	16192	26159	12446	19073	317137	242387	208800
F6708	806.5697	62.91	kp1023_805.5627		M0,M+H+	58.38	67.4	3431	1349038690	1.0	0.99	372	8	408845957	400108058	410274165	436572109	449370604	395087789	379011056	355467878
F6710	701.5595	84.76	kp1024_700.5522		M0,M+H+	80.57	89.28	3175	519899986	1.0	0.93	70203	8	75378064	56574937	61106261	61498190	59126067	77038865	68071424	66416224
F6712	283.1079	16.89	kp1025_282.1006		M0,M+H+	15.37	21.43	4121	131637931	1.0	0.92	251	4	0	50218317	50709939	22735100	6028353	0	0	0
F6717	283.1629	141.35	5146	C12H24N2O4	singleton	139.12	143.25	4122	2202763	1.0	0.96	378	1	0	2041060	0	0	0	0	0	0
F6718	702.2138	14.61	kp1026_701.2051		M0,M+H+	13.1	19.14	3176	294568413	1.0	0.99	13105	7	66810853	6888505	8481810	4731232	0	68763851	68595652	70313510
F6721	141.091	15.37	2744	C8H10O	singleton	13.48	17.26	3811	707143	1.0	0.98	131	3	0	233186	240809	0	241499	0	0	0
F6725	142.0651	113.19	5147	C10H7N	singleton	110.84	117.41	3813	1975075	1.0	0.98	312	4	0	394928	627319	467138	0	461609	0	0
F6726	284.1157	21.43	_singleton_5148	C16H16N2O3	singleton	17.26	25.97	4124	8913715	1.0	0.99	32	4	0	1496431	1891149	1780106	3745888	0	0	0
F6729	809.5885	62.91	kp1027_807.5791		13C/12C,M+H+	58.38	67.4	3436	1176385672	1.0	0.99	366	8	163006158	164570811	166027012	182340765	186679488	156125142	143847677	138458145
F6732	285.0788	16.51	5150	C16H13ClN2O	singleton	14.99	18.38	4127	1076250	1.0	0.98	211	1	0	1086254	0	0	0	0	0	0
F6734	809.6535	82.86	kp1029_808.6461		M0,M+H+	79.43	85.9	3437	22984929	1.0	0.92	3402	8	3353649	3153453	2385605	3420378	3142231	3320949	1770230	2233806
F6738	285.1195	227.66	_singleton_5151	C11H16N4O5	singleton	223.91	228.78	4128	1593007	0.85	0.99	199	4	0	470420	308963	377860	447957	0	0	0
F6739	285.1195	232.16	5152	C11H16N4O5	singleton	228.78	236.73	4128	6478647	1.0	0.88	492	4	0	1986496	1428634	1650497	1523731	0	0	0
F6741	142.9386	216.65	106262		singleton	212.8	220.12	3816	5672081	1.0	0.99	185	4	0	1121448	1598782	1499822	1455744	0	0	0
F6743	143.0188	243.22	5153	C3H8OS2	singleton	238.64	247.81	3817	5901818	1.0	0.93	430	4	0	1735957	1474972	1482017	1465991	0	0	0
F6744	285.1235	21.43	kp293_282.11		13C/12C*2,M+H+	17.26	25.97	4129	20239961	1.0	0.89	38	4	0	3175346	3008300	4128759	9956959	0	0	0
F6746	285.1235	61.42	5155	C11H22N2O3S	singleton	57.24	65.9	4129	4707670	0.82	0.84	21	4	0	1183025	973863	954398	1742742	0	0	0
F6747	703.5748	84.76	kp1030_702.5683		M0,M+H+	80.19	89.28	3182	208714895	1.0	0.96	29700	8	20984190	27610103	40343787	34126867	29325315	22995893	17651475	18183649
F6749	704.2122	14.61	5157	C30H39N3O13S	singleton	13.48	17.26	3183	74455580	1.0	0.95	21691	3	19626872	0	0	0	0	27172909	0	27666799
F6750	285.2212	16.13	3790	C20H28O	singleton	13.48	19.88	4130	4029961	1.0	0.99	573	5	0	1329130	669482	733467	0	647971	672181	0
F6752	810.6004	70.76	kp1034_809.5948		M0,M+H+	67.02	75.23	3441	761759641	1.0	0.99	378	8	352365546	398569527	355896114	376088352	376283114	345874976	299943662	297787987
F6754	810.7626	139.49	kp1036_809.7552		M0,M+H+	137.98	141.35	3442	31298441	1.0	0.99	6872	4	8701500	0	0	0	0	5692053	8227291	8687597
F6755	286.0441	243.6	5158	C14H14ClNS	singleton	239.02	248.19	4131	14901243	1.0	0.89	1283	4	0	4359108	4039237	3544078	3406846	0	0	0
F6758	286.2292	17.63	5159	C20H30O	singleton	13.86	21.82	4132	1400478	1.0	0.95	187	3	0	484455	428265	439477	0	0	0	0
F6759	704.5229	68.88	kp1037_703.5156		M0,M+H+	66.27	71.51	3185	20936227	1.0	0.99	3548	8	2358895	2690770	2653588	3169506	3158065	2135107	2664452	2380679
F6760	704.5229	74.12	5160	C45H66O5	singleton	71.51	77.51	3185	15485250	1.0	0.92	2941	8	1623387	2139217	2137820	2135390	2492132	1695605	1827286	1431373
F6761	811.6041	62.91	kp1031_809.5948		13C/12C,M+H+	58.38	67.4	3443	748137198	1.0	0.99	253	8	189147628	160121166	165501922	184627081	185453661	183810824	153927929	144279539
F6763	144.0608	149.28	5161	C7H12OS	singleton	148.16	152.72	3821	15226043	1.0	0.86	4247	4	0	5203139	3715530	3559869	2386416	0	0	0
F6765	811.6689	83.24	kp1038_810.6618		M0,M+H+	79.43	87.41	3444	43372249	1.0	0.95	6809	8	5094462	5532089	7117356	6279203	5562944	6158710	3769393	3822979
F6766	286.9309	138.74	5162	C8H3Cl4NO	singleton	136.45	142.1	4133	1056349	1.0	0.9	119	2	0	553983	0	0	467192	0	0	0
F6771	812.5795	67.77	5163	C45H80NO8P	singleton	65.54	70.0	3446	3547800	1.0	1.0	617	4	838690	0	0	0	0	376229	1089400	1269397
F6775	144.0767	173.04	_singleton_5110	C5H6N2O2	singleton	168.42	175.35	3822	1901408	1.0	0.87	6	2	0	926097	0	979280	0	0	0	0
F6776	144.0767	177.67	5111	C5H6N2O2	singleton	175.35	181.91	3822	1287519	1.0	0.99	5	2	0	704683	0	602439	0	0	0	0
F6778	706.0003	146.3	kp1546_1410.9934		M0,M+H+, 2x charged	145.18	149.65	3190	59311405	1.0	0.84	9583	7	6987968	0	4725986	7593036	10125067	10866993	10885118	9406137
F6781	289.0896	176.51	5164	C14H10F2N4O	singleton	173.81	181.14	4138	2402963	1.0	0.99	272	3	0	755233	877785	800130	0	0	0	0
F6782	706.0433	225.42	5165	C16H19F17N2O5S2		220.88	229.91	3191	29740656	0.91	0.96	1627	4	8611160	0	0	0	0	5898518	8866198	6554685
F6783	289.162	227.29	5166	C10H20N6O4	singleton	223.54	231.78	4139	3680354	1.0	0.96	403	4	0	985151	919094	962335	858509	0	0	0
F6785	812.6148	64.4	kp1040_811.6085		M0,M+H+	59.91	68.88	3448	324481515	1.0	0.92	354	8	58287762	16684839	24790410	66554604	28140651	49112641	42361183	36629856
F6793	145.1084	220.5	5167	C5H9N3O	singleton	216.65	224.67	3824	9873192	1.0	0.94	165	4	0	2458052	2496214	2828290	2231810	0	0	0
F6795	706.5385	68.88	kp1041_705.5321		M0,M+H+	66.64	71.88	3194	19725152	1.0	0.97	3303	8	2262922	2470363	2487065	3506328	2889194	1913686	2375248	2037159
F6796	706.5385	74.49	kp877_705.5313		M0,M+H+	71.88	78.66	3194	24710148	1.0	0.93	4301	8	2643869	4192534	3395778	3906381	3667474	2266298	2148648	2576976
F6797	290.1388	45.69	kp1042_289.1314		M0,M+H+	41.05	50.32	4140	816386523	1.0	0.96	998	4	0	180641959	239560640	224607969	203958093	0	0	0
F6798	290.1388	57.62	kp1043_289.1314		M0,M+H+	53.0	62.17	4140	613648881	1.0	0.95	1091	4	0	165544730	164716596	153986599	148874467	0	0	0
F6800	147.044	139.12	5168	C9H6O2	singleton	136.83	143.63	3826	3566874	1.0	0.8	371	4	0	864766	881466	887174	780664	0	0	0
F6802	707.0765	110.84	5169	C20H29N4O18P3	singleton	106.85	114.34	3196	24316537	1.0	0.98	3063	8	3154300	2987561	2775926	2823034	3079928	2980022	3087861	3027151
F6803	147.0672	18.01	5170	C9H9NO	singleton	16.13	22.58	3827	797832	1.0	0.96	134	2	0	391135	426948	0	0	0	0	0
F6806	707.4692	77.89	5171	C35H63NO12	singleton	75.61	82.48	3197	3726157	1.0	0.78	379	4	693720	0	0	0	0	777888	1050884	1158868
F6808	148.0824	173.42	5172	C3H6N4O2	singleton	171.88	177.28	3828	7176968	1.0	0.89	549	4	0	2103718	1735435	1810808	1542007	0	0	0
F6812	149.0806	173.81	_singleton_3883	C6H12O4	singleton	171.49	178.44	3830	29451001	1.0	0.89	308	5	0	8390440	7813608	6898203	5830255	537495	0	0
F6814	708.0386	225.79	kp1045_707.0311		M0,M+H+	221.26	230.29	3198	246208146	0.88	0.98	1321	5	70305745	0	0	36260	0	50066839	73588892	53641444
F6817	292.1325	16.89	5173	C19H14O2	singleton	13.86	18.76	4144	2002023	1.0	0.96	275	2	0	978368	0	986614	0	0	0	0
F6818	814.9894	146.3	kp1046_813.9821		M0,M+H+	145.18	150.41	3455	167540309	1.0	0.91	27147	7	22423576	17753888	0	23479607	29646706	31581705	22947847	24254528
F6819	708.4086	75.61	_singleton_5174	C38H60O12	singleton	73.38	76.75	3199	1922743	1.0	0.97	299	4	330446	0	0	0	0	490479	593316	501635
F6820	708.4086	77.89	5175	C38H60O12	singleton	76.75	81.72	3199	4093223	1.0	0.84	357	4	521312	0	0	0	0	405625	661075	731680
F6824	815.5629	76.75	5176	C42H83NO10P	singleton	72.25	81.33	3456	72012106	1.0	0.88	5124	4	18494323	0	0	0	0	17725361	17426441	17809556
F6826	293.0471	243.22	5177	C14H12O5S	singleton	238.64	247.81	4146	9802841	1.0	0.95	729	4	0	2777978	2760404	2696828	1949967	0	0	0
