id_number	mz	rtime	rtime_left_base	rtime_right_base	parent_masstrack_id	peak_area	cSelectivity	goodness_fitting	snr	detection_counts	batch14_MT_20210808_087	batch11_MT_20210805_005	batch12_MT_20210806_005_20210806121327	batch13_MT_20210807_005	batch14_MT_20210808_005	batch14_MT_20210808_089	batch14_MT_20210808_179	batch14_MT_20210808_181
F6623	127.0502	234.44	230.29	238.26	3783	1789524	0.26	0.76	2	5	0	253117	220077	257223	352060	0	0	875731
F6624	267.0369	243.6	239.02	247.81	4100	17146947	1.0	0.83	1540	4	0	5345129	4661462	3797137	3901759	0	0	0
F6625	799.568	68.51	64.4	71.88	3417	320626728	1.0	0.97	11868	8	78466877	348521	405901	682819	333398	75090042	88558070	84987887
F6626	799.568	74.12	71.88	78.66	3417	190425344	1.0	0.95	9189	8	47637476	809266	858086	1068023	762530	46501296	47905220	45820734
F6627	694.4657	81.72	79.81	84.38	3158	1084854	0.8	0.79	151	4	188439	0	0	0	0	293847	306276	309292
F6628	694.4657	99.93	95.32	103.4	3158	12318076	1.0	0.98	1341	4	2423545	0	0	0	0	2690544	3395264	3830723
F6629	129.1135	220.5	217.03	225.05	3785	5958495	1.0	0.95	578	4	0	1457604	1582058	1614503	1391130	0	0	0
F6630	695.469	99.55	94.93	102.63	3159	4327351	1.0	0.98	649	4	587277	0	0	0	0	1079069	1244595	1438704
F6631	267.1704	81.33	77.13	85.53	4101	15461192	1.0	0.89	853	2	0	6358577	9177381	0	0	0	0	0
F6632	130.0451	149.28	147.79	152.34	3786	2383724	1.0	0.99	395	4	0	601248	395164	663317	679552	0	0	0
F6633	799.6038	65.15	60.67	69.62	3418	14248239	1.0	0.95	1456	8	2017892	1812260	1307397	1631302	2096954	2089051	1840884	1380668
F6634	799.6038	71.51	69.62	73.75	3418	12327184	1.0	0.91	1978	8	1800290	2107779	1448643	1443157	1926222	1527295	1027143	1261306
F6635	696.4086	75.99	74.12	77.51	3160	5153810	0.54	0.76	418	4	524999	0	0	0	0	624247	506625	954535
F6636	696.4086	78.66	80.57	83.24	3160	2909416	0.54	0.99	403	4	25119	0	0	0	0	47480	16299	105191
F6637	130.0992	239.02	234.44	243.6	3788	1707587	1.0	0.99	112	4	0	227005	502106	481992	550454	0	0	0
F6638	267.1808	21.43	16.89	23.7	4102	1783920	1.0	0.89	238	2	0	750925	0	0	0	1052003	0	0
F6639	696.7715	139.49	137.98	141.35	3161	28765023	1.0	0.97	5655	4	6562578	0	0	0	0	7686553	7181961	7343931
F6640	800.5796	69.25	67.02	72.25	3419	304064492	1.0	0.95	4497	8	76747290	256482	321862	430910	626072	74429051	80495205	83154225
F6641	800.5796	74.49	72.25	79.04	3419	247412175	1.0	0.95	4245	8	63544832	875811	795089	1080883	833609	60444393	60861936	59503313
F6642	268.0337	243.6	239.02	248.19	4103	23892764	1.0	0.88	2013	5	0	6466949	5954488	5539557	5148509	0	1460996	0
F6643	697.0286	210.11	208.2	212.42	3162	1400004	1.0	1.0	250	3	471402	0	0	0	0	0	488157	457436
F6644	131.047	173.42	171.88	178.05	3789	8396202	1.0	0.86	220	4	0	2334528	2142893	2110304	1825477	0	0	0
F6645	800.9734	146.3	144.79	149.65	3420	30616957	1.0	0.81	4935	7	5599805	2988746	3773711	3675785	0	4376979	4992800	5539037
F6646	269.0336	74.12	71.14	77.13	4104	3400560	1.0	1.0	524	1	0	3417565	0	0	0	0	0	0
F6647	131.0558	174.96	171.49	178.82	3790	1179236	1.0	0.93	130	2	0	573317	619367	0	0	0	0	0
F6648	269.9812	42.59	39.13	46.45	4106	1546970	1.0	0.97	138	1	0	1566976	0	0	0	0	0	0
F6649	697.7182	13.1	11.2	14.23	3163	3819719	1.0	0.97	90	4	0	0	0	3721724	49316	18746	0	38933
F6650	697.7182	19.14	16.89	21.82	3163	15999330	1.0	0.96	129	6	3380706	0	0	15544	2801936	3378235	3165267	3286773
F6651	697.7182	58.0	54.18	62.17	3163	1835946	0.79	0.62	20	6	387201	0	0	267547	468081	257856	275222	244573
F6652	801.5834	69.25	64.78	71.88	3421	153228424	1.0	0.99	16615	6	36997820	85877	0	164010	0	35222719	43988706	43272646
F6653	801.5834	74.49	71.88	79.04	3421	123308307	1.0	0.95	15554	6	31644303	256860	0	328960	0	30810846	30645189	30133277
F6654	697.7752	139.12	137.22	141.35	3164	1410282	1.0	0.99	230	2	899894	0	0	0	0	522391	0	0
F6655	802.5205	147.04	145.55	148.54	3422	11383164	1.0	0.84	1938	4	2274568	0	3448315	0	0	0	3319083	2350198
F6656	270.0309	243.6	239.02	248.19	4107	4817615	1.0	0.93	384	4	0	1273586	1262525	1281654	1174231	0	0	0
F6657	131.1008	220.12	215.49	224.67	3793	5343506	1.0	0.96	504	4	0	1362831	1308089	1475282	1297490	0	0	0
F6658	271.0634	16.89	15.37	18.76	4108	18563004	1.0	0.87	3761	4	0	5480815	6215927	5064425	1661388	0	0	0
F6659	698.7217	12.72	10.82	14.61	3165	1625303	1.0	0.99	150	2	12692	0	0	1628692	0	0	0	0
F6660	698.7217	19.51	16.89	24.07	3165	4233742	1.0	0.99	147	4	1658508	0	0	43074	1151424	0	1363963	0
F6661	802.5956	69.62	66.27	72.25	3423	205408102	1.0	0.97	5873	6	50763844	36739	0	0	116846	47027183	58887815	56404615
F6662	802.5956	74.86	72.25	79.43	3423	220611013	1.0	0.96	7152	8	57056296	715513	357466	497386	757790	53829538	54741559	53037833
F6663	274.0085	132.21	129.9	136.83	4109	2039872	1.0	0.93	234	2	0	912073	1158617	0	0	0	0	0
F6664	132.0541	173.81	171.88	178.05	3796	11626573	1.0	0.88	752	4	0	3998947	3883980	3481691	0	0	278955	0
F6665	132.0541	197.1	193.3	201.7	3796	1212276	0.68	0.82	14	4	0	159863	187603	214217	0	0	656364	0
F6666	698.7698	139.49	137.98	140.98	3166	12209478	1.0	0.97	2830	3	4566474	0	0	0	0	4047456	0	3604548
F6667	274.9097	140.98	136.45	144.01	4111	1559215	1.0	0.66	152	3	0	508359	0	514292	0	0	0	526537
F6668	698.9923	146.3	145.18	148.91	3167	19860217	1.0	0.78	3570	6	3007131	2740949	2964664	0	4419675	0	4478368	3289968
F6669	132.0564	173.81	171.88	177.67	3797	2053099	1.0	0.99	306	4	0	637798	536862	460884	446703	0	0	0
F6670	803.5993	69.62	66.27	72.25	3424	102561197	1.0	0.97	11064	4	25781784	0	0	0	0	24118324	29170986	27422608
F6671	803.5993	74.86	72.25	79.43	3424	107232750	1.0	0.96	12986	7	27710466	243489	0	170066	287468	27007047	26544119	25468216
F6672	132.0607	149.65	148.91	152.34	3798	4914998	1.0	0.94	1229	4	0	1520954	1320226	1042662	962114	0	0	0
F6673	275.1351	173.42	172.27	176.89	4112	2681064	1.0	0.96	504	4	0	417530	590002	960076	726456	0	0	0
F6674	275.1351	200.54	199.01	205.12	4112	6329911	1.0	0.99	1320	4	0	2060765	1967953	1482242	835951	0	0	0
F6675	699.0242	207.42	205.12	208.58	3168	3586400	0.55	0.66	364	4	339556	0	0	0	0	518378	424883	727861
F6676	699.0242	210.11	212.04	213.96	3168	1829123	0.54	0.98	265	4	30974	0	0	0	0	41968	19247	12974
F6677	804.5537	62.91	58.38	67.02	3425	110107850	1.0	0.97	1423	8	13252016	13908480	14119184	15462242	16081782	12911320	12829195	12255014
F6678	804.5537	70.76	67.02	75.23	3425	56194368	1.0	0.94	1142	8	6603099	7370165	6960971	8088316	8352557	6669134	5713208	6941580
F6679	276.1362	74.86	72.63	77.51	4113	3706356	1.0	1.0	633	4	0	1167107	871900	671592	878511	0	0	0
F6680	700.029	228.03	223.91	232.54	3169	3185243	0.83	0.92	222	2	1718162	0	0	0	0	0	1500979	0
F6681	132.0662	162.66	161.52	164.19	3799	812599	1.0	0.84	164	1	0	820602	0	0	0	0	0	0
F6682	132.0662	166.1	164.57	167.65	3799	985114	1.0	0.94	198	1	0	994116	0	0	0	0	0	0
F6683	700.2346	14.23	13.1	16.13	3170	12740641	1.0	0.97	3566	3	4181497	0	0	0	0	0	4237883	4330261
F6684	804.6024	69.62	67.02	72.63	3426	26798339	1.0	0.96	4342	4	6415136	0	0	0	0	6460991	7643850	7436429
F6685	804.6024	74.86	72.63	77.89	3426	25093056	1.0	0.94	4787	4	6719962	0	0	0	0	5781100	6766028	5770439
F6686	277.1225	212.42	209.73	217.03	4115	4504656	1.0	0.94	563	4	0	1188166	1093600	1115803	1124238	0	0	0
F6687	132.1212	131.06	127.61	134.91	3801	1776424	1.0	1.0	260	3	0	502290	609753	635509	0	0	0	0
F6688	700.4551	73.38	70.76	72.25	3171	2601200	0.71	1.0	382	3	0	0	0	0	0	96331	285476	192844
F6689	700.4551	76.75	74.49	79.81	3171	6724395	0.7	0.53	637	4	597423	0	0	0	0	1093162	1297149	1462224
F6690	805.5573	63.28	58.76	67.77	3427	55754419	1.0	0.96	3468	8	6796389	7028701	7673395	7609224	7846318	6222192	6312338	6445005
F6691	805.5573	70.76	67.77	73.01	3427	23689371	1.0	0.91	2711	8	2605104	3207513	2854810	3606616	3600469	2459737	2862258	2992539
F6692	133.0522	19.51	16.89	22.2	3802	1914210	1.0	0.99	270	4	0	418140	563856	0	438735	492146	0	0
F6693	700.53	225.05	220.5	229.53	3172	1590411	1.0	0.91	125	2	790847	0	0	0	0	0	817724	0
F6694	279.0389	143.63	141.72	145.55	4117	1746018	1.0	0.99	317	4	0	476508	407316	460410	627230	0	0	0
F6695	134.077	164.19	162.28	166.49	3804	842909	1.0	0.99	147	2	0	455556	399358	0	0	0	0	0
F6696	805.6055	69.62	67.4	72.63	3428	2471425	1.0	0.99	415	3	761913	0	0	0	0	811370	1125578	0
F6697	805.6055	74.49	72.63	77.89	3428	2725838	1.0	0.99	449	3	1162690	0	0	0	0	1024665	533995	0
F6698	700.7677	139.49	137.6	141.35	3173	911215	1.0	0.95	162	1	922219	0	0	0	0	0	0	0
F6699	134.0832	164.19	161.52	166.88	3805	1670219	1.0	1.0	269	3	0	623273	604545	448945	0	0	0	0
F6700	279.1313	75.23	73.01	77.51	4118	4520548	1.0	1.0	726	5	0	955187	1164897	1011645	780464	0	0	417354
F6701	805.6221	81.72	78.66	84.76	3429	4842909	1.0	0.97	662	6	867619	0	635744	851353	745263	927688	0	749546
F6702	282.1004	160.37	157.35	162.66	4119	5751647	1.0	0.95	1083	6	0	1332368	1282969	1135478	830221	701464	448687	0
F6703	806.554	66.64	65.15	68.51	3430	48395642	0.75	0.98	8427	4	5790910	0	0	0	0	5428818	17452242	19733672
F6704	282.1238	17.63	16.13	20.27	4120	2614029	1.0	0.95	266	4	0	888406	803271	480651	302249	0	0	0
F6705	282.1238	22.95	20.27	25.97	4120	2055240	1.0	0.89	178	4	0	648655	560087	354506	471383	0	0	0
F6706	701.4102	137.98	134.53	145.18	3174	30552840	1.0	0.62	375	8	4370892	3574921	3002199	3115921	3632793	4171207	4281523	3773571
F6707	701.4102	150.41	148.91	151.95	3174	1086330	1.0	0.91	36	8	253136	16192	26159	12446	19073	317137	242387	208800
F6708	806.5697	62.91	58.38	67.4	3431	1349038690	1.0	0.99	372	8	408845957	400108058	410274165	436572109	449370604	395087789	379011056	355467878
F6709	806.5697	70.76	67.4	75.23	3431	782862539	1.0	0.99	311	8	216587956	262660790	240585755	256796481	266055845	210567311	209228357	203475873
F6710	701.5595	84.76	80.57	89.28	3175	519899986	1.0	0.93	70203	8	75378064	56574937	61106261	61498190	59126067	77038865	68071424	66416224
F6711	701.5595	92.25	91.87	105.33	3175	2326439	0.55	0.65	293	8	415683	319347	250741	206828	247694	264215	354174	252008
F6712	283.1079	16.89	15.37	21.43	4121	131637931	1.0	0.92	251	4	0	50218317	50709939	22735100	6028353	0	0	0
F6713	283.1079	59.53	56.48	64.02	4121	7357499	0.66	0.88	44	4	0	2786091	2179261	1201174	1413478	0	0	0
F6714	139.0865	18.38	16.89	22.95	3809	1601246	0.11	0.74	3	4	0	518838	0	456224	611814	0	0	746283
F6715	807.5731	62.91	58.38	67.4	3433	1335903756	1.0	0.99	413	8	209005541	203527315	207291486	224730579	229742238	202351907	193950739	181598269
F6716	807.5731	70.76	67.4	75.23	3433	775587618	1.0	0.99	345	8	110249962	132459127	123555523	132309444	137652519	107933834	105157438	104879640
F6717	283.1629	141.35	139.12	143.25	4122	2202763	1.0	0.96	378	1	0	2041060	0	0	0	0	0	0
F6718	702.2138	14.61	13.1	19.14	3176	294568413	1.0	0.99	13105	7	66810853	6888505	8481810	4731232	0	68763851	68595652	70313510
F6719	807.6373	82.1	78.66	85.15	3434	5912326	1.0	0.99	763	6	1015986	997013	1075277	0	1037909	1003759	800388	0
F6720	284.1112	16.89	15.75	21.43	4123	21440349	1.0	0.94	313	4	0	8295756	8132065	3725028	976975	0	0	0
F6721	141.091	15.37	13.48	17.26	3811	707143	1.0	0.98	131	3	0	233186	240809	0	241499	0	0	0
F6722	702.4135	141.35	139.86	145.55	3177	6775051	0.63	0.94	525	7	1160175	0	692577	686681	787218	1214442	1019762	1114328
F6723	808.5847	62.91	58.38	67.4	3435	1150531633	1.0	0.99	363	8	331648970	331872604	338306303	376054112	382540807	319627661	298201636	280202572
F6724	808.5847	70.76	67.4	75.23	3435	795125159	1.0	0.99	368	8	206362918	264079824	239185572	253820893	263020581	206224989	194719984	191229215
F6725	142.0651	113.19	110.84	117.41	3813	1975075	1.0	0.98	312	4	0	394928	627319	467138	0	461609	0	0
F6726	284.1157	21.43	17.26	25.97	4124	8913715	1.0	0.99	32	4	0	1496431	1891149	1780106	3745888	0	0	0
F6727	284.1157	61.42	57.62	64.4	4124	1582510	0.52	0.99	127	4	0	392724	398640	231334	623002	0	0	0
F6728	702.4709	76.37	71.88	80.19	3178	13313750	1.0	0.52	1586	4	2021068	0	0	0	0	3072942	3556299	4455561
F6729	809.5885	62.91	58.38	67.4	3436	1176385672	1.0	0.99	366	8	163006158	164570811	166027012	182340765	186679488	156125142	143847677	138458145
F6730	809.5885	70.76	67.4	75.23	3436	834686537	1.0	0.99	384	8	103309647	132657183	119320767	128779533	130344561	103228655	99570640	97751703
F6731	702.5628	84.76	81.33	88.53	3179	214325432	1.0	0.9	30253	8	29231456	22004468	25932294	23273197	25106745	33904542	29151209	28083795
F6732	285.0788	16.51	14.99	18.38	4127	1076250	1.0	0.98	211	1	0	1086254	0	0	0	0	0	0
F6733	142.0724	143.25	140.98	145.18	3814	6542908	1.0	0.94	503	4	0	2188094	1711271	1536020	1325484	0	0	0
F6734	809.6535	82.86	79.43	85.9	3437	22984929	1.0	0.92	3402	8	3353649	3153453	2385605	3420378	3142231	3320949	1770230	2233806
F6735	703.2144	14.61	13.48	18.76	3180	168704158	1.0	0.99	36630	5	39281028	0	0	2562381	0	42838988	41663801	42372960
F6736	142.0748	143.25	141.35	145.55	3815	795210	1.0	0.99	140	2	0	481459	349851	0	0	0	0	0
F6737	809.7673	139.49	138.36	141.35	3438	5407570	1.0	0.75	1090	3	1913769	0	0	0	0	0	1481658	2021143
F6738	285.1195	227.66	223.91	228.78	4128	1593007	0.85	0.99	199	4	0	470420	308963	377860	447957	0	0	0
F6739	285.1195	232.16	228.78	236.73	4128	6478647	1.0	0.88	492	4	0	1986496	1428634	1650497	1523731	0	0	0
F6740	703.474	76.75	72.25	79.81	3181	4191747	1.0	0.77	511	4	578133	0	0	0	0	933905	1142642	1439682
F6741	142.9386	216.65	212.8	220.12	3816	5672081	1.0	0.99	185	4	0	1121448	1598782	1499822	1455744	0	0	0
F6742	810.5284	75.23	73.38	79.81	3440	2937455	1.0	0.99	436	4	791029	0	0	0	0	762853	504691	855332
F6743	143.0188	243.22	238.64	247.81	3817	5901818	1.0	0.93	430	4	0	1735957	1474972	1482017	1465991	0	0	0
F6744	285.1235	21.43	17.26	25.97	4129	20239961	1.0	0.89	38	4	0	3175346	3008300	4128759	9956959	0	0	0
F6745	285.1235	28.7	25.97	33.33	4129	7389690	0.83	0.62	10	4	0	1295873	1242387	1501233	3438996	0	0	0
F6746	285.1235	61.42	57.24	65.9	4129	4707670	0.82	0.84	21	4	0	1183025	973863	954398	1742742	0	0	0
F6747	703.5748	84.76	80.19	89.28	3182	208714895	1.0	0.96	29700	8	20984190	27610103	40343787	34126867	29325315	22995893	17651475	18183649
F6748	703.5748	92.25	91.13	104.95	3182	3270610	0.73	0.61	278	8	342021	505671	613275	689460	283624	212792	327781	258210
F6749	704.2122	14.61	13.48	17.26	3183	74455580	1.0	0.95	21691	3	19626872	0	0	0	0	27172909	0	27666799
F6750	285.2212	16.13	13.48	19.88	4130	4029961	1.0	0.99	573	5	0	1329130	669482	733467	0	647971	672181	0
F6751	810.6004	62.91	58.38	67.02	3441	728835705	1.0	0.99	248	8	381535423	313984651	326003368	373411224	370623566	360185818	302989773	286354547
F6752	810.6004	70.76	67.02	75.23	3441	761759641	1.0	0.99	378	8	352365546	398569527	355896114	376088352	376283114	345874976	299943662	297787987
F6753	704.4863	72.63	71.51	74.12	3184	8276373	0.36	0.91	1622	4	1733644	0	0	0	0	2007026	2539480	2004223
F6754	810.7626	139.49	137.98	141.35	3442	31298441	1.0	0.99	6872	4	8701500	0	0	0	0	5692053	8227291	8687597
F6755	286.0441	243.6	239.02	248.19	4131	14901243	1.0	0.89	1283	4	0	4359108	4039237	3544078	3406846	0	0	0
F6756	143.0896	77.13	74.12	81.33	3820	19271203	1.0	0.97	267	4	0	5565487	5072858	4548211	3861596	0	0	0
F6757	143.0896	121.55	120.41	125.7	3820	848343	0.61	0.9	8	4	0	176052	257253	224646	205392	0	0	0
F6758	286.2292	17.63	13.86	21.82	4132	1400478	1.0	0.95	187	3	0	484455	428265	439477	0	0	0	0
F6759	704.5229	68.88	66.27	71.51	3185	20936227	1.0	0.99	3548	8	2358895	2690770	2653588	3169506	3158065	2135107	2664452	2380679
F6760	704.5229	74.12	71.51	77.51	3185	15485250	1.0	0.92	2941	8	1623387	2139217	2137820	2135390	2492132	1695605	1827286	1431373
F6761	811.6041	62.91	58.38	67.4	3443	748137198	1.0	0.99	253	8	189147628	160121166	165501922	184627081	185453661	183810824	153927929	144279539
F6762	811.6041	70.76	67.4	75.23	3443	755329398	1.0	1.0	389	8	173098580	195668490	173678518	182958416	186258092	167261883	150165296	146892278
F6763	144.0608	149.28	148.16	152.72	3821	15226043	1.0	0.86	4247	4	0	5203139	3715530	3559869	2386416	0	0	0
F6764	704.5785	84.76	80.19	88.9	3186	91520619	1.0	0.96	13120	8	9104561	12210655	17551301	14776144	12509228	10219550	8122067	8112715
F6765	811.6689	83.24	79.43	87.41	3444	43372249	1.0	0.95	6809	8	5094462	5532089	7117356	6279203	5562944	6158710	3769393	3822979
F6766	286.9309	138.74	136.45	142.1	4133	1056349	1.0	0.9	119	2	0	553983	0	0	467192	0	0	0
F6767	705.4897	72.63	71.51	74.86	3187	3900783	0.44	0.72	861	4	959165	0	0	0	0	899735	819816	1368181
F6768	812.5439	76.37	71.88	80.57	3445	28116802	1.0	0.95	2187	4	7353115	0	0	0	0	6837494	7102679	6622838
F6769	288.0867	17.63	15.75	21.43	4135	1871148	1.0	0.98	342	2	0	543646	1343508	0	0	0	0	0
F6770	705.5263	68.51	67.02	70.76	3188	4792739	0.6	0.76	1087	7	690413	625295	509214	701778	1134160	0	914847	373664
F6771	812.5795	67.77	65.54	70.0	3446	3547800	1.0	1.0	617	4	838690	0	0	0	0	376229	1089400	1269397
F6772	812.5795	73.75	72.25	77.51	3446	2744173	1.0	0.99	449	4	469439	0	0	0	0	801327	701488	790089
F6773	705.5816	84.76	82.1	87.79	3189	17226418	1.0	0.95	2858	8	1655794	2330132	3720818	2989306	2036977	1884803	1341424	1548276
F6774	144.0767	128.37	123.79	132.6	3822	1900759	0.81	0.91	6	2	0	912454	0	973235	0	0	0	0
F6775	144.0767	173.04	168.42	175.35	3822	1901408	1.0	0.87	6	2	0	926097	0	979280	0	0	0	0
F6776	144.0767	177.67	175.35	181.91	3822	1287519	1.0	0.99	5	2	0	704683	0	602439	0	0	0	0
F6777	288.208	93.01	90.76	96.46	4137	6043913	1.0	0.99	849	6	0	958984	772635	0	832986	1577652	620373	958659
F6778	706.0003	146.3	145.18	149.65	3190	59311405	1.0	0.84	9583	7	6987968	0	4725986	7593036	10125067	10866993	10885118	9406137
F6779	812.6095	62.17	57.62	64.4	3447	168881311	1.0	0.84	947	7	24584409	30781295	23337843	0	30143981	25483378	24663784	13155168
F6780	812.6095	70.0	68.14	70.76	3447	106836633	1.0	0.89	768	7	6036910	26243284	21590886	0	19706119	12162763	13430264	7674407
F6781	289.0896	176.51	173.81	181.14	4138	2402963	1.0	0.99	272	3	0	755233	877785	800130	0	0	0	0
F6782	706.0433	225.42	220.88	229.91	3191	29740656	0.91	0.96	1627	4	8611160	0	0	0	0	5898518	8866198	6554685
F6783	289.162	227.29	223.54	231.78	4139	3680354	1.0	0.96	403	4	0	985151	919094	962335	858509	0	0	0
F6784	706.4657	99.17	97.23	101.48	3192	1724662	0.21	0.99	6	4	364133	0	0	0	0	263922	549144	559463
F6785	812.6148	64.4	59.91	68.88	3448	324481515	1.0	0.92	354	8	58287762	16684839	24790410	66554604	28140651	49112641	42361183	36629856
F6786	812.6148	71.14	69.25	75.61	3448	415757012	1.0	0.96	714	8	69019409	42433262	36802273	69882896	44159160	67413773	48355812	37218277
F6787	706.502	75.99	74.86	77.13	3193	1394705	1.0	0.91	372	4	272118	0	0	0	0	192257	409072	528258
F6788	706.502	146.67	145.18	149.65	3193	14205744	1.0	0.83	2144	4	4209535	0	0	0	0	2863943	3994386	3150880
F6789	145.1084	107.23	102.63	111.65	3824	2023651	0.73	0.72	27	4	0	399543	658313	721239	260034	0	0	0
F6790	145.1084	113.57	111.65	115.1	3824	3324924	0.94	0.7	46	4	0	439186	455578	584201	190021	0	0	0
F6791	145.1084	115.86	115.1	118.16	3824	1709166	0.88	0.86	43	4	0	279344	578546	648513	211763	0	0	0
F6792	145.1084	120.03	119.65	121.92	3824	683822	0.69	0.82	26	4	0	105023	229194	249814	106791	0	0	0
F6793	145.1084	220.5	216.65	224.67	3824	9873192	1.0	0.94	165	4	0	2458052	2496214	2828290	2231810	0	0	0
F6794	812.6726	83.24	79.81	87.03	3449	22126322	1.0	0.95	3526	8	3056868	2381550	3948266	3310237	2793774	2928440	1591151	1988213
F6795	706.5385	68.88	66.64	71.88	3194	19725152	1.0	0.97	3303	8	2262922	2470363	2487065	3506328	2889194	1913686	2375248	2037159
F6796	706.5385	74.49	71.88	78.66	3194	24710148	1.0	0.93	4301	8	2643869	4192534	3395778	3906381	3667474	2266298	2148648	2576976
F6797	290.1388	45.69	41.05	50.32	4140	816386523	1.0	0.96	998	4	0	180641959	239560640	224607969	203958093	0	0	0
F6798	290.1388	57.62	53.0	62.17	4140	613648881	1.0	0.95	1091	4	0	165544730	164716596	153986599	148874467	0	0	0
F6799	813.5476	75.99	72.25	79.81	3450	12101763	1.0	0.83	1159	4	2910193	0	0	0	0	3107490	2823145	3028342
F6800	147.044	139.12	136.83	143.63	3826	3566874	1.0	0.8	371	4	0	864766	881466	887174	780664	0	0	0
F6801	707.0473	227.66	223.15	232.16	3195	7354683	0.88	0.92	380	4	2239779	0	0	0	0	1370077	2228953	1632150
F6802	707.0765	110.84	106.85	114.34	3196	24316537	1.0	0.98	3063	8	3154300	2987561	2775926	2823034	3079928	2980022	3087861	3027151
F6803	147.0672	18.01	16.13	22.58	3827	797832	1.0	0.96	134	2	0	391135	426948	0	0	0	0	0
F6804	813.6193	64.02	59.53	68.51	3451	204133077	1.0	0.96	300	8	32003809	20661198	21578547	22351058	24058135	31775681	26055153	25057438
F6805	813.6193	71.14	68.51	75.23	3451	260212669	1.0	0.97	597	8	38845418	33947691	30987694	31445916	30578359	39017797	29643464	29172188
F6806	707.4692	77.89	75.61	82.48	3197	3726157	1.0	0.78	379	4	693720	0	0	0	0	777888	1050884	1158868
F6807	707.4692	99.17	96.46	101.48	3197	652383	1.0	1.0	112	4	123620	0	0	0	0	124562	192617	226323
F6808	148.0824	173.42	171.88	177.28	3828	7176968	1.0	0.89	549	4	0	2103718	1735435	1810808	1542007	0	0	0
F6809	814.5595	65.54	61.04	69.62	3453	78591043	0.42	0.88	832	4	19241384	0	0	0	0	19480020	20727630	19941669
F6810	291.1421	45.69	41.05	50.32	4142	140738636	1.0	0.96	6495	4	0	31235661	41540463	38745019	34833749	0	0	0
F6811	291.1421	57.62	53.0	62.17	4142	105060823	1.0	0.96	7026	4	0	28661638	28220244	26208334	25090688	0	0	0
F6812	149.0806	173.81	171.49	178.44	3830	29451001	1.0	0.89	308	5	0	8390440	7813608	6898203	5830255	537495	0	0
F6813	708.0386	5.86	0.52	12.34	3198	3083713	0.49	0.56	13	3	0	0	0	2312854	0	407021	0	377937
F6814	708.0386	225.79	221.26	230.29	3198	246208146	0.88	0.98	1321	5	70305745	0	0	36260	0	50066839	73588892	53641444
F6815	814.6234	64.4	59.91	68.14	3454	49203965	1.0	0.97	3159	8	7956305	4611654	5009693	5573726	5833523	7352499	6424472	6359295
F6816	814.6234	71.88	68.14	76.37	3454	64126689	1.0	0.97	5904	8	8871306	8043554	7438424	8078643	7542821	9559699	7777234	7855363
F6817	292.1325	16.89	13.86	18.76	4144	2002023	1.0	0.96	275	2	0	978368	0	986614	0	0	0	0
F6818	814.9894	146.3	145.18	150.41	3455	167540309	1.0	0.91	27147	7	22423576	17753888	0	23479607	29646706	31581705	22947847	24254528
F6819	708.4086	75.61	73.38	76.75	3199	1922743	1.0	0.97	299	4	330446	0	0	0	0	490479	593316	501635
F6820	708.4086	77.89	76.75	81.72	3199	4093223	1.0	0.84	357	4	521312	0	0	0	0	405625	661075	731680
F6821	292.1453	46.07	41.43	50.71	4145	7998534	1.0	0.96	598	4	0	1821008	2331921	2184361	2003664	0	0	0
F6822	292.1453	57.62	53.0	60.29	4145	5880410	1.0	0.94	662	4	0	1749070	1360541	1487058	1478981	0	0	0
F6823	815.5629	65.15	60.67	69.62	3456	37434958	0.89	0.91	2727	4	9378468	0	0	0	0	8721215	9966713	9818576
F6824	815.5629	76.75	72.25	81.33	3456	72012106	1.0	0.88	5124	4	18494323	0	0	0	0	17725361	17426441	17809556
F6825	149.083	173.81	171.49	178.44	3832	4383361	1.0	0.94	599	4	0	1308755	1104596	1137329	853231	0	0	0
